Study,Month,Year,Date,Lat,Long,Top20m_Temp,Top20m_Salinity,NEAR_DIST,MarketSquid,JackMackerel,NorthernAnchovy,PacificMackerel,PacificHerring,PacificSardine,PacificSaury
SWFSC,July,2011,2011-07-07,40.6333,-124.3933,9.245699883,33.65960045,5763.378152,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-07,40.6333,-124.4467,9.614020109,33.5550499,9923.084971,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-07,40.6333,-124.5133,9.885394955,33.54040031,15171.83351,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-07,40.6333,-124.6233,10.41729994,33.43235016,23550.30167,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-07,40.6333,-124.7333,10.49594749,33.34510562,31586.96601,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-08,40.0333,-124.1083,10.76970496,33.78535023,2269.373705,1,1,0,0,0,0,0
SWFSC,July,2011,2011-07-08,40.0333,-124.1283,9.899904966,33.81720009,3965.74263,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-08,40.0333,-124.1933,9.86668992,33.68920021,9505.476521,0,1,0,0,0,0,0
SWFSC,July,2011,2011-07-09,39.25,-123.8033,9.839919996,33.71764984,1324.577071,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-09,39.25,-123.8292,10.08555002,33.64899979,3230.665388,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-09,39.25,-123.8933,10.82550006,33.60195026,8339.537418,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-09,39.25,-124,11.00834985,33.63824997,17131.98873,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-10,38.75,-123.545,9.987570538,33.86711749,1296.533047,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-10,38.75,-123.5683,9.30822506,33.95445042,3037.438819,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-10,38.75,-123.6217,9.314125013,33.95470009,5872.434329,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-10,38.75,-123.7283,10.04433994,33.93564968,12092.18054,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-10,38.75,-123.835,10.38574991,33.74785004,19452.18717,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-11,38.5,-123.2467,9.133950043,33.93754978,861.5690384,0,0,0,0,1,0,0
SWFSC,July,2011,2011-07-11,38.5,-123.26,9.08968997,33.95460014,1274.946165,0,0,0,0,0,0,0
SWFSC,July,2011,2011-07-11,38.5,-123.3083,9.354309893,33.91700001,4256.291981,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-11,38.5,-123.415,9.902434969,33.91104946,10033.88917,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-11,38.5,-123.5633,10.22485003,33.86699982,20380.18584,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-12,38.1333,-123.1125,10.40439997,33.7352499,13298.35711,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-12,38.1333,-123.22,10.60225,33.80444946,22216.39282,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-12,38.1333,-123.3267,10.71284995,33.81480007,29561.92925,1,1,0,0,0,0,0
SWFSC,July,2011,2011-07-13,37.8417,-122.695,11.809025,32.38229971,5379.828133,1,0,0,0,1,0,0
SWFSC,July,2011,2011-07-13,37.8417,-122.8,10.73941007,33.4057497,9408.015499,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-13,37.8417,-123.025,11.12739997,33.56900063,10455.41601,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-13,37.8417,-123.1933,12.24045,33.35374985,10772.01817,1,1,0,0,0,0,0
SWFSC,July,2011,2011-07-13,37.8417,-123.3833,12.57620006,33.37879982,25431.88434,1,1,0,1,0,1,0
SWFSC,July,2011,2011-07-14,37.5,-122.905,12.04294991,33.29899998,23164.24018,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-14,37.5,-123.01,12.54445009,33.35305023,21461.75658,1,0,0,0,0,0,1
SWFSC,July,2011,2011-07-15,37.1667,-122.5,12.70344996,33.63404942,9018.414572,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-15,37.1667,-122.6383,12.44200006,33.49205017,20783.39255,1,0,0,0,0,0,0
SWFSC,July,2011,2011-07-15,37.1667,-122.7433,13.08774986,33.45229988,29769.89965,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-08,44.67,-124.17,,,7052.366154,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-09,44,-124.1708,7.745654964,34.06362438,2613.536762,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-09,44,-124.2117,8.076584911,33.78192501,5522.359189,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-09,44,-124.275,8.160942178,34.28886855,10438.2221,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-09,44,-124.39,10.39488497,33.07021523,19579.75179,1,1,0,0,0,1,0
SWFSC,July,2013,2013-07-10,43.2167,-124.4333,7.923780012,33.74875507,2508.770601,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-10,43.2167,-124.4733,7.920240045,33.68660526,5734.748887,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-10,43.2167,-124.5633,8.015269971,33.63082466,13036.97877,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-10,43.2167,-124.655,9.208395004,33.20017471,20245.17996,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-12,41.9,-124.2717,10.04745498,34.14118996,5247.53578,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-12,41.9,-124.3542,8.827715063,34.17083988,7176.373014,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-12,41.9,-124.445,8.832530022,33.88862991,9045.058917,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-12,41.9,-124.5567,9.110334969,33.76763973,16559.68366,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-13,41.5833,-124.1583,9.419731592,34.20308986,3978.049421,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-13,41.5833,-124.2533,9.300866763,34.17893304,11752.29194,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-13,41.5833,-124.3433,9.401754904,34.05504475,18361.17744,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-13,41.5833,-124.4417,9.909889422,33.62197896,24654.94453,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-14,41.35,-124.1417,10.91485,34.19301968,5176.509775,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-14,41.35,-124.2,8.901875067,34.25663013,9416.63973,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-14,41.35,-124.2767,9.086234999,34.24144478,15572.1337,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-14,41.35,-124.365,9.135658013,34.07787905,22821.84403,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-14,41.35,-124.4767,10.1249473,34.08623685,32072.49923,0,1,0,0,0,0,0
SWFSC,July,2013,2013-07-15,41.0583,-124.3883,9.967964935,33.97602978,18317.36592,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-15,41.0583,-124.2783,10.02364001,34.05032482,9082.818549,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-15,41.0583,-124.235,9.506399918,34.25301971,5458.685577,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-15,41.0583,-124.19,9.477235126,34.4258152,1761.560572,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-16,40.6333,-124.3933,9.685044956,34.16242046,5763.378152,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-16,40.6333,-124.4467,9.634009933,33.75506973,9923.084971,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-16,40.6333,-124.5133,9.755278939,33.74617366,15171.83351,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-17,40.1333,-124.215,10.25104489,33.99627037,1768.925476,1,1,0,0,0,0,0
SWFSC,July,2013,2013-07-17,40.1333,-124.2333,10.44457488,33.86971493,3005.165254,1,1,0,0,0,0,0
SWFSC,July,2013,2013-07-17,40.1333,-124.2533,10.286485,33.77558022,4217.163817,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-17,40.1333,-124.3617,10.06808496,33.4875803,9888.609339,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-17,40.1333,-124.4708,10.22156005,33.42064495,16126.83016,0,0,0,0,0,0,0
SWFSC,July,2013,2013-07-18,39.25,-123.8033,10.67013507,33.63538494,1324.577071,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-18,39.25,-123.8292,11.11457505,33.67050018,3230.665388,1,1,0,0,0,0,0
SWFSC,July,2013,2013-07-18,39.25,-123.8933,10.61450009,33.74821968,8339.537418,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-18,39.25,-124,11.37635007,33.46017475,17131.98873,0,0,0,0,0,1,0
SWFSC,July,2013,2013-07-19,38.75,-123.545,9.29341507,33.95062981,1296.533047,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-19,38.75,-123.5683,9.172430038,33.92795486,3037.438819,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-20,38.5,-123.2467,10.77341577,34.17331053,861.5690384,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-20,38.5,-123.26,10.15942502,34.25894451,1274.946165,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-20,38.5,-123.3083,9.63427496,34.2720499,4256.291981,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-20,38.5,-123.415,9.724690104,33.91604996,10033.88917,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-21,37.8417,-122.695,12.63914499,34.03923512,5379.828133,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-21,37.8417,-122.8,11.24446492,34.44003983,9408.015499,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-21,37.8417,-123.025,10.17735996,34.27040005,10455.41601,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-21,37.8417,-123.1933,9.826279974,34.33619022,10772.01817,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-22,37.5,-122.7583,11.15137,34.33080521,21279.52637,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-22,37.5,-122.905,11.94944005,33.98001022,23164.24018,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-22,37.5,-123.01,12.63588004,33.86936512,21461.75658,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-23,38.1333,-122.9717,13.06859002,33.95069485,1462.926338,1,0,0,0,1,0,0
SWFSC,July,2013,2013-07-23,38.1333,-123.0067,12.35383997,34.01687965,4415.485726,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-23,38.1333,-123.1125,11.87939992,33.99068012,13298.35711,1,0,0,0,0,0,0
SWFSC,July,2013,2013-07-23,38.1333,-123.22,10.23155503,34.28980999,22216.39282,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-06,44,-124.1708,8.765794945,33.89718971,2613.536762,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-06,44,-124.2117,9.447615004,35.73293476,5522.359189,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-06,44,-124.275,9.959070063,33.27588482,10438.2221,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-06,44,-124.39,9.606730032,34.82020969,19579.75179,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-07,43.2167,-124.4333,8.347845078,34.6911747,2508.770601,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-07,43.2167,-124.4733,8.127414966,33.85288992,5734.748887,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-07,43.2167,-124.5633,8.093180013,34.83826523,13036.97877,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-10,41.9,-124.2717,10.4947,34.93443012,5247.53578,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-10,41.9,-124.3542,9.386950111,34.26996956,7176.373014,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-10,41.9,-124.445,8.749345064,34.38533001,9045.058917,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-10,41.9,-124.5567,10.10461493,34.25390549,16559.68366,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-10,41.9,-124.6683,10.310185,34.00757504,25263.08578,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-11,41.5833,-124.1583,11.67013001,34.50809441,3978.049421,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-11,41.5833,-124.2533,9.730969954,34.43124466,11752.29194,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-11,41.5833,-124.3433,9.328275013,34.46435013,18361.17744,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-11,41.5833,-124.4417,9.511984968,34.23811989,24654.94453,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-11,41.5833,-124.5533,9.554319954,34.59022026,30431.71398,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-12,41.35,-124.1417,11.19527502,34.63221455,5176.509775,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-12,41.35,-124.2,10.64324994,34.72325535,9416.63973,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-12,41.35,-124.2767,9.639175034,34.71135483,15572.1337,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-12,41.35,-124.365,9.907614946,34.97207508,22821.84403,0,1,0,0,0,0,0
SWFSC,July,2014,2014-07-12,41.35,-124.4767,9.982315016,34.56020012,32072.49923,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-13,41.0583,-124.19,10.39993496,33.99690475,1761.560572,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-13,41.0583,-124.235,10.26435995,33.81087475,5458.685577,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-13,41.0583,-124.2783,10.79853492,33.86375008,9082.818549,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-13,41.0583,-124.3883,11.74944997,34.18501987,18317.36592,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-13,41.0583,-124.4983,10.91849499,34.71504478,27559.78594,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-14,40.6333,-124.3933,10.96980004,33.9354351,5763.378152,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-14,40.6333,-124.4467,11.04579492,33.8631897,9923.084971,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-14,40.6333,-124.5133,10.89361992,34.05701962,15171.83351,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-14,40.6333,-124.6233,,,23550.30167,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-15,40.1333,-124.215,9.645814943,34.0810297,1768.925476,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-15,40.1333,-124.2333,9.604279995,34.03770943,3005.165254,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-15,40.1333,-124.2533,10.25232501,34.06575985,4217.163817,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-15,40.1333,-124.3617,9.444339991,33.87833958,9888.609339,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-15,40.1333,-124.4708,9.904354954,33.80841503,16126.83016,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-16,39.25,-123.8033,9.719310045,34.18132,1324.577071,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-16,39.25,-123.8292,10.87272506,33.83835049,3230.665388,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-16,39.25,-123.8933,11.39299006,33.66796017,8339.537418,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-16,39.25,-124,11.33267007,34.30332565,17131.98873,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-16,39.25,-124.1083,11.33450003,34.55479984,26115.05225,0,0,0,0,0,0,0
SWFSC,July,2014,2014-07-17,38.75,-123.545,12.42694502,34.46594982,1296.533047,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-17,38.75,-123.5683,10.49720001,34.9449501,3037.438819,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-17,38.75,-123.6217,10.14456501,34.99469013,5872.434329,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-17,38.75,-123.7283,11.21008005,34.12394485,12092.18054,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-17,38.75,-123.835,11.67127368,34.54139489,19452.18717,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-18,38.5,-123.2467,11.54446011,34.51860027,861.5690384,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-18,38.5,-123.26,12.41330495,35.16165504,1274.946165,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-18,38.5,-123.3083,11.032375,35.25069504,4256.291981,1,0,0,1,0,0,0
SWFSC,July,2014,2014-07-18,38.5,-123.415,10.44538007,34.19991493,10033.88917,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-18,38.5,-123.5633,11.08639998,34.53748989,20380.18584,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-19,38.1333,-123.0067,12.13714499,35.38160515,4415.485726,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-19,38.1333,-123.1125,11.97241998,35.9960947,13298.35711,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-19,38.1333,-123.22,12.235885,34.96257992,22216.39282,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-19,38.1333,-123.3267,11.64868999,34.89370995,29561.92925,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-20,37.8417,-122.695,13.82901001,34.81975021,5379.828133,1,0,0,0,1,0,0
SWFSC,July,2014,2014-07-20,37.8417,-122.8,11.70165496,36.10558014,9408.015499,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-20,37.8417,-123.025,11.29304008,35.5665451,10455.41601,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-20,37.8417,-123.1933,11.94407496,35.13738518,10772.01817,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-21,37.5,-122.6067,13.01000991,35.40035534,8146.620577,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-21,37.5,-122.7583,12.18347001,35.25130978,21279.52637,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-21,37.5,-122.905,13.78714499,34.92986031,23164.24018,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-21,37.5,-123.01,13.729145,34.76659985,21461.75658,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-22,37.1667,-122.4033,14.43585496,34.29191494,1688.289081,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-22,37.1667,-122.4358,13.59793506,34.87645531,3762.413458,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-22,37.1667,-122.5,13.52644005,35.30496502,9018.414572,1,1,0,0,0,0,0
SWFSC,July,2014,2014-07-22,37.1667,-122.6383,15.25752001,34.7702549,20783.39255,1,0,0,0,0,0,0
SWFSC,July,2014,2014-07-22,37.1667,-122.7433,13.61203504,35.21050987,29769.89965,1,1,0,0,0,0,0
SWFSC,July,2015,2015-07-01,43.2167,-124.4333,8.603557888,33.68863718,2508.770601,0,0,0,0,1,0,0
SWFSC,July,2015,2015-07-01,43.2167,-124.4333,8.918968401,33.69283696,2508.770601,0,0,0,0,0,0,0
SWFSC,July,2015,2015-07-01,43.2167,-124.4333,8.918968401,33.69283696,2508.770601,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-01,43.2167,-124.4733,9.521190023,33.56439533,5734.748887,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-01,43.2167,-124.5633,10.37736305,33.08956849,13036.97877,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-02,44,-124.1708,8.336489426,33.73716334,2613.536762,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-02,44,-124.2117,9.657305559,33.26138316,5522.359189,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-02,44,-124.275,9.618811184,33.39084964,10438.2221,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-02,44,-124.275,9.96223011,33.41549473,10438.2221,1,0,0,0,0,0,0
SWFSC,July,2015,2015-07-02,44,-124.275,9.96223011,33.41549473,10438.2221,1,0,0,0,0,0,0
SWFSC,July,2016,2016-07-01,38.5,-123.26,9.165034962,32.95304003,1274.946165,0,0,0,0,0,0,0
SWFSC,July,2016,2016-07-01,38.5,-123.26,9.833144999,33.13388948,1274.946165,0,0,0,0,1,0,0
SWFSC,July,2016,2016-07-02,37.8417,-122.695,11.56135001,32.58234501,5379.828133,0,0,0,0,1,0,0
SWFSC,July,2016,2016-07-02,37.8417,-122.695,11.56135001,32.58234501,5379.828133,0,0,0,0,1,0,0
SWFSC,July,2016,2016-07-02,37.8417,-122.695,11.56135001,32.58234501,5379.828133,0,0,0,0,1,0,0
SWFSC,August,2015,2015-08-30,47.92,-124.87,13.78491507,32.30527992,13109.92115,1,1,0,0,0,0,0
SWFSC,August,2015,2015-08-30,47.92,-124.87,13.21164206,32.57285811,13109.92115,1,1,0,0,0,0,0
SWFSC,August,2015,2015-08-30,47.92,-124.87,13.21164206,32.57285811,13109.92115,1,1,0,0,0,0,0
SWFSC,August,2015,2015-08-31,47,-124.41,12.9303369,32.47370007,17895.91712,1,1,0,0,0,0,0
SWFSC,August,2015,2015-08-31,47,-124.41,13.96588421,32.28395261,17895.91712,0,1,0,0,0,0,0
SWFSC,August,2015,2015-08-31,47,-124.41,13.96588421,32.28395261,17895.91712,0,1,0,0,0,0,0
SWFSC,August,2015,2015-08-31,47,-124.32,14.06338347,32.29232195,11050.8858,1,1,0,0,0,0,0
SWFSC,September,2011,2011-09-07,37.5,-122.7583,12.9462851,33.47712517,21279.52637,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-07,37.5,-122.905,12.66502995,33.13735504,23164.24018,1,0,0,0,0,0,1
SWFSC,September,2011,2011-09-07,37.5,-123.01,13.15955496,33.20852013,21461.75658,1,0,1,0,0,0,1
SWFSC,September,2011,2011-09-08,37.8417,-122.695,13.50310006,33.04300995,5379.828133,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-08,37.8417,-122.8,12.21672001,33.48354034,9408.015499,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-08,37.8417,-123.025,12.83237991,33.43066006,10455.41601,1,0,0,0,0,0,1
SWFSC,September,2011,2011-09-08,37.8417,-123.1933,12.30015993,33.53122501,10772.01817,1,0,0,0,0,0,1
SWFSC,September,2011,2011-09-08,37.8417,-123.3833,12.82740523,33.41085273,25431.88434,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-09,38.5,-123.2467,11.86772499,33.55669994,861.5690384,1,1,0,0,1,0,1
SWFSC,September,2011,2011-09-09,38.5,-123.26,11.91215997,33.53155994,1274.946165,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-09,38.5,-123.3083,11.68054199,33.59924216,4256.291981,1,0,0,0,1,0,0
SWFSC,September,2011,2011-09-09,38.5,-123.415,11.48989501,33.34314995,10033.88917,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-11,40.0333,-124.1083,11.91713679,33.6512156,2269.373705,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-11,40.0333,-124.1283,11.37668996,33.66478462,3965.74263,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-11,40.0333,-124.1933,10.80717983,33.64952488,9505.476521,0,0,0,0,0,0,1
SWFSC,September,2011,2011-09-11,40.0333,-124.3,10.67791004,33.1990551,14415.09441,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-12,41.0583,-124.2783,10.68170495,33.62090492,9082.818549,1,1,0,0,0,0,0
SWFSC,September,2011,2011-09-12,41.0583,-124.3883,13.15711493,33.07334023,18317.36592,0,0,0,0,0,0,1
SWFSC,September,2011,2011-09-13,41.5833,-124.1583,11.24250998,33.53501511,3978.049421,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-13,41.5833,-124.2533,11.37968493,33.54852486,11752.29194,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-13,41.5833,-124.3433,10.71240492,33.58605003,18361.17744,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-13,41.5833,-124.4417,10.60142999,33.38990536,24654.94453,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-14,41.9,-124.2717,11.53439512,33.45227509,5247.53578,1,0,0,0,1,0,0
SWFSC,September,2011,2011-09-14,41.9,-124.3542,10.72415504,33.58213501,7176.373014,1,0,0,0,0,0,1
SWFSC,September,2011,2011-09-14,41.9,-124.445,10.932585,33.48873997,9045.058917,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-15,42.5,-124.4917,9.893159962,33.73111019,4187.203113,0,0,0,0,1,0,0
SWFSC,September,2011,2011-09-15,42.5,-124.5417,10.31248989,33.68659515,6872.117871,1,0,0,0,0,0,0
SWFSC,September,2011,2011-09-15,42.5,-124.6,10.19533501,33.62929001,10391.01184,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-15,42.5,-124.6967,10.04084487,33.65704021,17608.57513,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-16,44,-124.1708,9.483254957,33.48506546,2613.536762,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-16,44,-124.2117,9.580299854,33.56283016,5522.359189,0,0,0,0,0,0,0
SWFSC,September,2011,2011-09-16,44,-124.275,9.330260038,33.49375515,10438.2221,0,1,0,0,0,0,0
SWFSC,September,2011,2011-09-16,44,-124.39,10.80505495,33.1824749,19579.75179,0,1,0,0,0,0,0
SWFSC,September,2013,2013-09-11,38.5,-123.2467,,,861.5690384,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-11,38.5,-123.26,,,1274.946165,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-11,38.5,-123.3083,,,4256.291981,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-11,38.5,-123.415,,,10033.88917,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-11,38.5,-123.5633,,,20380.18584,1,0,0,0,0,0,1
SWFSC,September,2013,2013-09-12,37.8417,-122.695,,,5379.828133,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-12,37.8417,-122.8,,,9408.015499,1,0,0,0,0,0,1
SWFSC,September,2013,2013-09-12,37.8417,-123.025,,,10455.41601,1,1,0,0,0,0,1
SWFSC,September,2013,2013-09-12,37.8417,-123.1933,,,10772.01817,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-13,39.25,-123.8033,,,1324.577071,1,1,0,0,0,0,0
SWFSC,September,2013,2013-09-13,39.25,-123.8292,,,3230.665388,1,0,0,0,0,0,1
SWFSC,September,2013,2013-09-13,39.25,-123.8933,,,8339.537418,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-13,39.25,-124,,,17131.98873,0,1,0,0,0,0,1
SWFSC,September,2013,2013-09-13,39.25,-124.1083,,,26115.05225,0,0,0,1,0,0,1
SWFSC,September,2013,2013-09-14,40.1333,-124.215,,,1768.925476,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-14,40.1333,-124.2333,,,3005.165254,1,0,0,0,1,0,0
SWFSC,September,2013,2013-09-14,40.1333,-124.2533,,,4217.163817,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-14,40.1333,-124.3617,,,9888.609339,0,0,0,0,0,0,0
SWFSC,September,2013,2013-09-14,40.1333,-124.4708,,,16126.83016,0,0,0,0,0,0,0
SWFSC,September,2013,2013-09-15,41.0583,-124.19,,,1761.560572,0,0,0,0,0,0,0
SWFSC,September,2013,2013-09-15,41.0583,-124.235,,,5458.685577,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-15,41.0583,-124.2783,,,9082.818549,1,0,0,0,0,0,0
SWFSC,September,2013,2013-09-15,41.0583,-124.3883,,,18317.36592,0,0,0,0,0,0,0
